"Timestamp","Category","Id","Process","CPU_Pct","WorkingSet_MB","IO_MBps","Handles","Threads"
"2026-04-23T11:17:00.6135918+02:00","Suspect","25292","git","","1,9","","26",""
"2026-04-23T11:17:00.6135918+02:00","Suspect","8480","IDBWM","","26,2","","327",""
"2026-04-23T11:17:00.6135918+02:00","Suspect","7204","IDBWMService","","22","","286",""
"2026-04-23T11:17:00.6135918+02:00","Suspect","13136","logioptionsplus_agent","","178,3","","1133",""
"2026-04-23T11:17:00.6135918+02:00","Suspect","22820","logioptionsplus_appbroker","","16,6","","216",""
"2026-04-23T11:17:00.6135918+02:00","Suspect","21952","logioptionsplus_updater","","44,6","","333",""
"2026-04-23T11:17:00.6135918+02:00","Suspect","15552","msedgewebview2","","115,9","","377",""
"2026-04-23T11:17:00.6135918+02:00","Suspect","16304","msedgewebview2","","125,3","","1235",""
"2026-04-23T11:17:00.6135918+02:00","Suspect","16488","msedgewebview2","","14,6","","153",""
"2026-04-23T11:17:00.6135918+02:00","Suspect","16908","msedgewebview2","","91,1","","695",""
"2026-04-23T11:17:00.6135918+02:00","Suspect","16956","msedgewebview2","","40,9","","370",""
"2026-04-23T11:17:00.6135918+02:00","Suspect","17068","msedgewebview2","","19,8","","177",""
"2026-04-23T11:17:00.6135918+02:00","Suspect","6208","MsMpEng","","401,7","","1334",""
"2026-04-23T11:17:00.6135918+02:00","Suspect","5992","MsSense","","230,8","","1049",""
"2026-04-23T11:17:00.6135918+02:00","Suspect","8824","OneDrive","","197,7","","1204",""
"2026-04-23T11:17:00.6135918+02:00","Suspect","12264","OneDrive.Sync.Service","","79,4","","705",""
"2026-04-23T11:17:00.6135918+02:00","Suspect","10728","powershell","","150","","731",""
"2026-04-23T11:17:00.6135918+02:00","Suspect","23972","powershell","","82,5","","703",""
"2026-04-23T11:17:00.6135918+02:00","Suspect","5612","SearchHost","","254,1","","1110",""
"2026-04-23T11:17:00.6135918+02:00","Suspect","16872","ShellExperienceHost","","106,7","","677",""
"2026-04-23T11:17:00.6135918+02:00","Suspect","7236","SPSSLVpnService","","16,3","","252",""
"2026-04-23T11:17:00.6135918+02:00","Suspect","8948","SSLVpnClient","","39,8","","484",""
"2026-04-23T11:17:00.6135918+02:00","Suspect","13736","StartMenuExperienceHost","","157,6","","957",""
"2026-04-23T11:17:00.6135918+02:00","Suspect","7684","WmiPrvSE","","38,4","","348",""
"2026-04-23T11:17:00.6135918+02:00","Suspect","14304","WmiPrvSE","","27","","299",""
"2026-04-23T11:17:00.6135918+02:00","Suspect","20560","WmiPrvSE","","57","","463",""
"2026-04-23T11:17:30.6319181+02:00","TopCPU","18264","chrome","0,9","363,1","","575",""
"2026-04-23T11:17:30.6319181+02:00","TopCPU","22036","chrome","0,6","720,1","","2094",""
"2026-04-23T11:17:30.6319181+02:00","TopCPU","22508","chrome","0,2","26,6","","323",""
"2026-04-23T11:17:30.6319181+02:00","TopCPU","464","Taskmgr","0,2","182,1","","1065",""
"2026-04-23T11:17:30.6319181+02:00","TopCPU","1232","chrome","0,2","56,3","","423",""
"2026-04-23T11:17:30.6319181+02:00","TopCPU","23892","chrome","0,1","189,5","","310",""
"2026-04-23T11:17:30.6319181+02:00","TopCPU","12492","slack","0,1","391,4","","398",""
"2026-04-23T11:17:30.6319181+02:00","TopCPU","10728","powershell","0,1","148,4","","731",""
"2026-04-23T11:17:30.6319181+02:00","TopCPU","4128","chrome","0,1","302,1","","2233",""
"2026-04-23T11:17:30.6319181+02:00","TopCPU","12676","audiodg","0,1","49,9","","877",""
"2026-04-23T11:17:30.6319181+02:00","TopCPU","16884","chrome","0,1","73,4","","709",""
"2026-04-23T11:17:30.6319181+02:00","TopCPU","21184","Notepad","0","170,3","","1278",""
"2026-04-23T11:17:30.6319181+02:00","TopCPU","17872","slack","0","63,2","","370",""
"2026-04-23T11:17:30.6319181+02:00","TopCPU","11744","tvnserver","0","11,7","","160",""
"2026-04-23T11:17:30.6319181+02:00","TopCPU","19552","WindowsTerminal","0","125","","698",""
"2026-04-23T11:17:30.6319181+02:00","TopMemory","22036","chrome","","720,1","","2094",""
"2026-04-23T11:17:30.6319181+02:00","TopMemory","6208","MsMpEng","","406","","1333",""
"2026-04-23T11:17:30.6319181+02:00","TopMemory","21252","chrome","","405,1","","340",""
"2026-04-23T11:17:30.6319181+02:00","TopMemory","12492","slack","","391,4","","398",""
"2026-04-23T11:17:30.6319181+02:00","TopMemory","18264","chrome","","363,1","","575",""
"2026-04-23T11:17:30.6319181+02:00","TopMemory","4128","chrome","","302,1","","2233",""
"2026-04-23T11:17:30.6319181+02:00","TopMemory","13588","explorer","","297,2","","3286",""
"2026-04-23T11:17:30.6319181+02:00","TopMemory","20324","chrome","","269","","448",""
"2026-04-23T11:17:30.6319181+02:00","TopMemory","1148","dwm","","259,9","","2140",""
"2026-04-23T11:17:30.6319181+02:00","TopMemory","5612","SearchHost","","254","","1098",""
"2026-04-23T11:17:30.6319181+02:00","TopMemory","14780","chrome","","244,6","","440",""
"2026-04-23T11:17:30.6319181+02:00","TopMemory","5992","MsSense","","230,8","","1048",""
"2026-04-23T11:17:30.6319181+02:00","TopMemory","8824","OneDrive","","197,7","","1204",""
"2026-04-23T11:17:30.6319181+02:00","TopMemory","23892","chrome","","189,5","","310",""
"2026-04-23T11:17:30.6319181+02:00","TopMemory","9172","slack","","183,3","","694",""
"2026-04-23T11:17:30.6319181+02:00","TopIO","18264","chrome#17","","363,2","0,62","","45"
"2026-04-23T11:17:30.6319181+02:00","TopIO","1232","chrome#3","","56,3","0,51","","21"
"2026-04-23T11:17:30.6319181+02:00","TopIO","4128","chrome","","302,1","0,2","","46"
"2026-04-23T11:17:30.6319181+02:00","TopIO","22036","chrome#2","","720,1","0,1","","33"
"2026-04-23T11:17:30.6319181+02:00","TopIO","25272","chrome#21","","50,3","0,09","","14"
"2026-04-23T11:17:30.6319181+02:00","TopIO","24956","chrome#7","","118,9","0,04","","27"
"2026-04-23T11:17:30.6319181+02:00","TopIO","16884","chrome#12","","73,4","0,01","","20"
"2026-04-23T11:17:30.6319181+02:00","TopIO","5956","chrome#14","","157,4","0,01","","31"
"2026-04-23T11:17:30.6319181+02:00","TopIO","11464","chrome#15","","166,9","0","","31"
"2026-04-23T11:17:30.6319181+02:00","TopIO","4252","slack","","157,8","0","","51"
"2026-04-23T11:17:30.6319181+02:00","TopIO","22508","chrome#11","","26,6","0","","18"
"2026-04-23T11:17:30.6319181+02:00","TopIO","23344","chrome#16","","46,2","0","","16"
"2026-04-23T11:17:30.6319181+02:00","TopIO","17076","chrome#19","","57,4","0","","18"
"2026-04-23T11:17:30.6319181+02:00","TopIO","24912","chrome#18","","49,6","0","","19"
"2026-04-23T11:17:30.6319181+02:00","TopIO","12492","slack#4","","393,1","0","","32"
"2026-04-23T11:17:30.6319181+02:00","Suspect","1232","chrome","","56,3","","423",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","4128","chrome","","302,1","","2233",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","5620","chrome","","9,1","","265",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","5956","chrome","","157,4","","269",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","8556","chrome","","19,7","","169",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","11464","chrome","","166,9","","264",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","14780","chrome","","244,6","","440",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","16284","chrome","","72,3","","236",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","16884","chrome","","73,4","","709",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","17076","chrome","","57,4","","224",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","18264","chrome","","363,1","","575",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","18292","chrome","","37,8","","207",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","20324","chrome","","269","","448",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","21252","chrome","","405,1","","340",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","22036","chrome","","720,1","","2094",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","22508","chrome","","26,6","","323",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","23344","chrome","","46,2","","218",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","23796","chrome","","70,4","","235",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","23892","chrome","","189,5","","310",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","24912","chrome","","49,6","","222",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","24956","chrome","","130,9","","337",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","25176","chrome","","29,3","","186",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","25272","chrome","","50,2","","207",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","1148","dwm","","259,9","","2140",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","13588","explorer","","297,2","","3286",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","25292","git","","1,9","","26",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","8480","IDBWM","","26,3","","325",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","7204","IDBWMService","","22","","286",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","13136","logioptionsplus_agent","","178,2","","1125",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","22820","logioptionsplus_appbroker","","16,6","","214",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","21952","logioptionsplus_updater","","44,6","","329",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","15552","msedgewebview2","","115,9","","377",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","16304","msedgewebview2","","125,3","","1235",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","16488","msedgewebview2","","14,6","","153",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","16908","msedgewebview2","","91,1","","695",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","16956","msedgewebview2","","40,9","","370",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","17068","msedgewebview2","","19,8","","177",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","6208","MsMpEng","","406","","1333",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","5992","MsSense","","230,8","","1048",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","8824","OneDrive","","197,7","","1204",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","12264","OneDrive.Sync.Service","","79,5","","705",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","10728","powershell","","148,4","","731",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","23972","powershell","","82,5","","703",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","5612","SearchHost","","254","","1098",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","16872","ShellExperienceHost","","106,7","","677",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","7236","SPSSLVpnService","","16,3","","252",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","8948","SSLVpnClient","","39,8","","482",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","13736","StartMenuExperienceHost","","157,6","","957",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","7684","WmiPrvSE","","38,5","","348",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","14304","WmiPrvSE","","27,3","","299",""
"2026-04-23T11:17:30.6319181+02:00","Suspect","20560","WmiPrvSE","","56,7","","457",""
